time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2004-12-27T05:50:11.990Z,8.021,92.101,32.2,5.2,mwc,68,101.4,,0.89,us,usp000dbtu,2016-11-10T00:56:19.890Z,"Nicobar Islands, India region",earthquake,,,,,reviewed,us,hrv
2004-12-27T05:50:04.840Z,2.856,95.691,30,4.7,mb,21,93.3,,1.24,us,usp000dbtt,2014-11-07T01:24:24.956Z,"Simeulue, Indonesia",earthquake,,,,5,reviewed,us,us
2004-12-27T05:45:59.860Z,3.835,97.672,30,4.4,mb,13,94.2,,1.12,us,usp000dbts,2014-11-07T01:24:24.954Z,"northern Sumatra, Indonesia",earthquake,,,,2,reviewed,us,us
2004-12-27T05:44:18.760Z,10.192,93.617,27.7,4.4,mb,12,175.6,,0.5,us,usp000dbtr,2014-11-07T01:24:24.953Z,"Andaman Islands, India region",earthquake,,,,2,reviewed,us,us
2004-12-27T05:28:44.580Z,8.64,93.663,30,4.6,mb,21,81.1,,1.08,us,usp000dbtq,2014-11-07T01:24:24.951Z,"Nicobar Islands, India region",earthquake,,,,7,reviewed,us,us
2004-12-27T05:21:01.880Z,3.149,94.832,30,4.4,mb,13,94.8,,0.91,us,usp000dbtp,2014-11-07T01:24:24.949Z,"off the west coast of northern Sumatra",earthquake,,,,1,reviewed,us,us
2004-12-27T05:16:34.680Z,14.024,93.074,30,4.6,mb,55,80.2,,0.8,us,usp000dbtn,2014-11-07T01:24:24.945Z,"Andaman Islands, India region",earthquake,,,,24,reviewed,us,us
2004-12-27T05:10:52.950Z,6,93.214,29.6,5.2,mwc,98,67.1,,0.75,us,usp000dbtm,2016-11-10T00:56:18.878Z,"Nicobar Islands, India region",earthquake,,,,,reviewed,us,hrv
2004-12-27T05:09:19.520Z,6.803,92.562,33.4,4.5,mb,13,104.2,,0.62,us,usp000dbtk,2014-11-07T01:24:24.934Z,"Nicobar Islands, India region",earthquake,,,,4,reviewed,us,us
2004-12-27T05:05:15.040Z,5.713,92.933,26.7,4.6,mb,15,184.1,,0.84,us,usp000dbtj,2014-11-07T01:24:24.932Z,"off the west coast of northern Sumatra",earthquake,,,,3,reviewed,us,us
2004-12-27T04:50:57.250Z,13.043,92.699,25.6,4.8,mb,47,64.2,,0.88,us,usp000dbth,2014-11-07T01:24:24.927Z,"Andaman Islands, India region",earthquake,,,,15,reviewed,us,us
2004-12-27T04:49:16.320Z,4.324,93.94,30,4.6,mb,38,77.7,,0.7,us,usp000dbtg,2014-11-07T01:24:24.923Z,"off the west coast of northern Sumatra",earthquake,,,,11,reviewed,us,us
2004-12-27T04:40:48.760Z,6.872,92.561,37.9,4.7,mb,19,100,,0.84,us,usp000dbtf,2014-11-07T01:24:24.921Z,"Nicobar Islands, India region",earthquake,,,,7,reviewed,us,us
2004-12-27T04:29:36.760Z,12.36,92.486,30,4.6,mb,34,173.9,,1.02,us,usp000dbte,2014-11-07T01:24:24.917Z,"Andaman Islands, India region",earthquake,,,,10,reviewed,us,us
2004-12-27T04:26:08.750Z,6.829,92.596,39,5,mb,74,58.8,,0.78,us,usp000dbtd,2014-11-07T01:24:24.910Z,"Nicobar Islands, India region",earthquake,,,,30,reviewed,us,us
2004-12-27T04:25:28.280Z,9.392,92.942,30,4.4,mb,11,111.4,,0.71,us,usp000dbtc,2014-11-07T01:24:24.908Z,"Nicobar Islands, India region",earthquake,,,,5,reviewed,us,us
2004-12-27T04:22:36.520Z,6.254,93.455,29.3,5.2,mwc,105,34,,0.83,us,usp000dbtb,2016-11-10T00:56:18.373Z,"Nicobar Islands, India region",earthquake,,,,,reviewed,us,hrv
2004-12-27T04:19:00.170Z,3.722,94.963,30,4.4,mb,24,102.7,,0.76,us,usp000dbta,2014-11-07T01:24:24.882Z,"off the west coast of northern Sumatra",earthquake,,,,8,reviewed,us,us
2004-12-27T04:14:36.440Z,8.394,92.005,30,4.5,mb,25,132.3,,0.93,us,usp000dbt9,2014-11-07T01:24:24.879Z,"Nicobar Islands, India region",earthquake,,,,8,reviewed,us,us
2004-12-27T04:06:44.100Z,3.067,94.562,30,4.6,mb,16,184.7,,0.81,us,usp000dbt8,2014-11-07T01:24:24.877Z,"off the west coast of northern Sumatra",earthquake,,,,7,reviewed,us,us
2004-12-27T04:06:15.860Z,4.768,95.128,50.5,4.7,mb,39,99.5,,0.69,us,usp000dbt7,2014-11-07T01:24:24.873Z,"northern Sumatra, Indonesia",earthquake,,,,15,reviewed,us,us
2004-12-27T03:51:14.030Z,9.459,91.702,19,4.5,mb,25,103.7,,0.98,us,usp000dbt6,2014-11-07T01:24:24.870Z,"Nicobar Islands, India region",earthquake,,,,9,reviewed,us,us
2004-12-27T03:50:31.000Z,11.485,92.729,30,4.4,mb,9,186.5,,1.26,us,usp000dbt5,2014-11-07T01:24:24.869Z,"Andaman Islands, India region",earthquake,,,,3,reviewed,us,us
2004-12-27T03:46:13.560Z,5.319,94.446,43.8,4.6,mb,45,110.1,,0.78,us,usp000dbt4,2014-11-07T01:24:24.863Z,"northern Sumatra, Indonesia",earthquake,,,,18,reviewed,us,us
2004-12-27T03:37:41.960Z,7.692,92.283,31,4.6,mb,35,108.8,,0.76,us,usp000dbt3,2014-11-07T01:24:24.857Z,"Nicobar Islands, India region",earthquake,,,,13,reviewed,us,us
2004-12-27T03:36:55.582Z,63.0227,-151.4222,11,2.6,ml,,,,0.64,ak,ak004gmqjrna,2019-02-13T02:11:41.298Z,"Central Alaska",earthquake,,0.4,,,reviewed,ak,ak
2004-12-27T03:34:27.060Z,4.202,93.786,30,4.5,mb,13,178.6,,0.69,us,usp000dbt1,2014-11-07T01:24:24.784Z,"off the west coast of northern Sumatra",earthquake,,,,4,reviewed,us,us
2004-12-27T03:29:54.540Z,3.448,94.269,30,4.8,mb,43,64,,0.8,us,usp000dbt0,2014-11-07T01:24:24.781Z,"off the west coast of northern Sumatra",earthquake,,,,14,reviewed,us,us
2004-12-27T03:13:33.710Z,9.384,93.011,30,4.8,mb,33,158.1,,0.8,us,usp000dbsz,2014-11-07T01:24:24.778Z,"Nicobar Islands, India region",earthquake,,,,11,reviewed,us,us
2004-12-27T03:08:55.910Z,4.962,93.759,28.3,4.9,mb,76,50.3,,0.66,us,usp000dbsy,2014-11-07T01:24:24.770Z,"off the west coast of northern Sumatra",earthquake,,,,24,reviewed,us,us
2004-12-27T03:04:34.150Z,-4.198,152.796,25.8,5.6,mwc,110,28,,0.93,us,usp000dbsx,2020-01-04T03:35:43.966Z,"New Britain region, Papua New Guinea",earthquake,,,,,reviewed,us,hrv
2004-12-27T02:53:02.800Z,5.355,94.324,46.6,5,mb,114,99,,0.82,us,usp000dbsw,2014-11-07T01:24:24.749Z,"northern Sumatra, Indonesia",earthquake,,,,46,reviewed,us,us
2004-12-27T02:51:14.510Z,4.111,93.718,33.7,4.5,mb,15,191.6,,1,us,usp000dbsv,2014-11-07T01:24:24.747Z,"off the west coast of northern Sumatra",earthquake,,,,4,reviewed,us,us
2004-12-27T02:48:36.500Z,6.166,92.44,42.2,4.2,mb,14,110.1,,0.95,us,usp000dbsu,2014-11-07T01:24:24.746Z,"Nicobar Islands, India region",earthquake,,,,3,reviewed,us,us
2004-12-27T02:46:12.400Z,15.244,94.185,30,3.8,mb,10,182.7,,0.8,us,usp000dbst,2014-11-07T01:24:24.744Z,"near the south coast of Myanmar",earthquake,,,,2,reviewed,us,us
2004-12-27T02:37:51.450Z,13.71,93.353,30,4.2,mb,21,103.7,,1.37,us,usp000dbss,2014-11-07T01:24:24.742Z,"Andaman Islands, India region",earthquake,,,,6,reviewed,us,us
2004-12-27T02:35:29.950Z,7.918,93.585,30,4.3,mb,15,157.8,,1.14,us,usp000dbsr,2014-11-07T01:24:24.741Z,"Nicobar Islands, India region",earthquake,,,,3,reviewed,us,us
2004-12-27T02:33:24.930Z,3.752,96.324,21.9,4.6,mb,25,178.5,,0.99,us,usp000dbsq,2014-11-07T01:24:24.738Z,"northern Sumatra, Indonesia",earthquake,,,,9,reviewed,us,us
2004-12-27T02:28:39.720Z,4.469,96.211,30,4.3,mb,10,182.6,,0.73,us,usp000dbsp,2014-11-07T01:24:24.737Z,"northern Sumatra, Indonesia",earthquake,,,,2,reviewed,us,us
2004-12-27T02:27:59.810Z,18.555,146.505,42.6,4.6,mb,12,168.8,,1.21,us,usp000dbsn,2014-11-07T01:24:24.735Z,"Pagan region, Northern Mariana Islands",earthquake,,23.7,,1,reviewed,us,us
2004-12-27T02:23:43.170Z,8.407,93.598,22.2,4.6,mb,24,103,,1.13,us,usp000dbsm,2014-11-07T01:24:24.732Z,"Nicobar Islands, India region",earthquake,,,,8,reviewed,us,us
2004-12-27T02:23:01.420Z,6.824,93.331,40.1,4,mb,9,189.6,,0.46,us,usp000dbsk,2014-11-07T01:24:24.731Z,"Nicobar Islands, India region",earthquake,,,,4,reviewed,us,us
2004-12-27T02:17:43.140Z,7.953,92.666,38.2,4.5,mb,23,186.8,,1.1,us,usp000dbsj,2014-11-07T01:24:24.728Z,"Nicobar Islands, India region",earthquake,,,,8,reviewed,us,us
2004-12-27T02:10:07.770Z,13.717,93.119,25.7,4.4,mb,35,82.3,,0.94,us,usp000dbsh,2014-11-07T01:24:24.725Z,"Andaman Islands, India region",earthquake,,,,12,reviewed,us,us
2004-12-27T02:05:33.540Z,5.19,94.28,48.2,4.8,mb,20,110.3,,0.75,us,usp000dbsg,2014-11-07T01:24:24.722Z,"northern Sumatra, Indonesia",earthquake,,,,8,reviewed,us,us
2004-12-27T02:04:21.750Z,7.849,94.112,30,5.2,mwc,88,54.6,,0.9,us,usp000dbsf,2016-11-10T00:56:16.393Z,"Nicobar Islands, India region",earthquake,,,,,reviewed,us,hrv
2004-12-27T01:53:40.840Z,12.902,92.434,30,4.5,mb,17,177.2,,0.55,us,usp000dbse,2014-11-07T01:24:24.713Z,"Andaman Islands, India region",earthquake,,,,4,reviewed,us,us
2004-12-27T01:51:44.660Z,4.447,94.912,30,4.3,mb,15,183.7,,0.97,us,usp000dbsd,2014-11-07T01:24:24.711Z,"off the west coast of northern Sumatra",earthquake,,,,5,reviewed,us,us
2004-12-27T01:46:02.100Z,13.852,93.3,41.9,4.6,mb,70,82.2,,0.87,us,usp000dbsc,2014-11-07T01:24:24.703Z,"Andaman Islands, India region",earthquake,,12.7,,22,reviewed,us,us
2004-12-27T01:43:41.460Z,-6.945,125.609,485.2,4.4,mb,9,143.9,,0.36,us,usp000dbsb,2014-11-07T01:24:24.701Z,"Banda Sea",earthquake,,32.6,,5,reviewed,us,us
2004-12-27T01:43:06.780Z,13.63,93.661,62,4.3,mb,26,106.9,,0.75,us,usp000dbsa,2014-11-07T01:24:24.608Z,"Andaman Islands, India region",earthquake,,,,5,reviewed,us,us
2004-12-27T01:38:21.820Z,6.755,92.583,22.7,5,mwc,52,72.9,,0.78,us,usp000dbs9,2016-11-10T00:56:15.316Z,"Nicobar Islands, India region",earthquake,,,,,reviewed,us,hrv
2004-12-27T01:34:04.580Z,13.374,93.453,30,4.5,mb,40,148.6,,0.84,us,usp000dbs8,2014-11-07T01:24:24.355Z,"Andaman Islands, India region",earthquake,,,,12,reviewed,us,us
2004-12-27T01:31:33.460Z,4.743,93.005,30,4.7,mb,25,110.1,,0.72,us,usp000dbs7,2014-11-07T01:24:24.353Z,"off the west coast of northern Sumatra",earthquake,,,,8,reviewed,us,us
2004-12-27T01:29:16.290Z,13.248,92.587,30,4.3,mb,14,170.9,,0.97,us,usp000dbs6,2014-11-07T01:24:24.343Z,"Andaman Islands, India region",earthquake,,,,3,reviewed,us,us
2004-12-27T01:23:11.530Z,13.174,93.126,35.8,4.8,mb,43,66.2,,0.94,us,usp000dbs5,2014-11-07T01:24:24.338Z,"Andaman Islands, India region",earthquake,,15.2,,19,reviewed,us,us
2004-12-27T01:22:24.090Z,3.348,94.892,47.5,5.1,mwc,49,70.9,,0.93,us,usp000dbs4,2016-11-10T00:56:14.296Z,"off the west coast of northern Sumatra",earthquake,,,,,reviewed,us,hrv
2004-12-27T01:11:45.430Z,3.213,94.378,30,4.1,mb,8,191.9,,1.16,us,usp000dbs3,2014-11-07T01:24:24.171Z,"off the west coast of northern Sumatra",earthquake,,,,2,reviewed,us,us
2004-12-27T01:11:10.720Z,5.91,92.926,30,4.3,mb,18,179.6,,0.93,us,usp000dbs2,2014-11-07T01:24:24.169Z,"off the west coast of northern Sumatra",earthquake,,,,4,reviewed,us,us
2004-12-27T01:04:51.040Z,8.668,93.75,30,4.7,mb,60,75.1,,0.65,us,usp000dbs1,2014-11-07T01:24:24.164Z,"Nicobar Islands, India region",earthquake,,,,18,reviewed,us,us
2004-12-27T00:53:44.085Z,37.9683,-118.6369,5.9,3.1,ml,4,217.89,0.062,0.0759,nn,nn00127835,2018-04-24T21:31:01.449Z,"Central California",earthquake,,9.6,,,reviewed,nn,nn
2004-12-27T00:49:28.590Z,12.982,92.395,23.7,5.8,mwc,430,25.1,,0.85,us,usp000dbs0,2020-04-16T17:34:10.677Z,"Andaman Islands, India region",earthquake,,,,,reviewed,us,hrv
2004-12-27T00:39:44.620Z,9.088,93.663,21.8,5.4,mwc,131,37.7,,0.99,us,usp000dbrz,2016-11-10T00:56:12.290Z,"Nicobar Islands, India region",earthquake,,,,,reviewed,us,hrv
2004-12-27T00:36:09.380Z,8.472,92.394,30,5.5,mwc,34,69,,0.99,us,usp000dbry,2016-11-10T00:56:11.287Z,"Nicobar Islands, India region",earthquake,,,,,reviewed,us,hrv
2004-12-27T00:32:16.480Z,5.476,94.467,33,5.8,mwc,426,28.9,,0.75,us,usp000dbrx,2016-11-10T00:56:10.280Z,"northern Sumatra, Indonesia",earthquake,,,,,reviewed,us,hrv
2004-12-27T00:31:56.850Z,4.325,93.759,30,4.3,mb,15,109.9,,0.84,us,usp000dbrw,2014-11-07T01:24:24.075Z,"off the west coast of northern Sumatra",earthquake,,,,6,reviewed,us,us
2004-12-27T00:29:55.060Z,36.917,27.93,16.8,3.3,md,8,236.2,,,us,usp000dbrv,2014-11-07T01:24:24.074Z,"Dodecanese Islands, Greece",earthquake,,,,,reviewed,isk,isk
2004-12-27T00:24:30.800Z,4.466,93.813,15.2,5.2,mwc,145,36.2,,0.68,us,usp000dbru,2016-11-10T00:56:09.286Z,"off the west coast of northern Sumatra",earthquake,,11.6,,,reviewed,us,hrv
2004-12-27T00:24:01.690Z,39.8263333,-120.7876667,3.729,3.43,ml,25,92,0.07928,0.1,nc,nc21430326,2017-01-10T00:42:34.500Z,"15km SE of East Quincy, California",earthquake,0.28,0.83,,11,reviewed,nc,nc
2004-12-27T00:22:46.370Z,3.464,94.688,29.7,4.6,mb,17,113.7,,1.01,us,usp000dbrs,2014-11-07T01:24:24.058Z,"off the west coast of northern Sumatra",earthquake,,,,7,reviewed,us,us
2004-12-27T00:21:07.220Z,8.058,93.196,30,4.4,mb,15,184.9,,1.16,us,usp000dbrr,2014-11-07T01:24:24.056Z,"Nicobar Islands, India region",earthquake,,,,2,reviewed,us,us
2004-12-27T00:18:52.550Z,4.058,93.097,22.5,4.4,mb,16,185.7,,0.77,us,usp000dbrq,2014-11-07T01:24:24.054Z,"off the west coast of northern Sumatra",earthquake,,,,3,reviewed,us,us
2004-12-27T00:15:39.220Z,2.087,96.093,30,4.4,mb,30,87.7,,1.15,us,usp000dbrp,2014-11-07T01:24:24.051Z,"Simeulue, Indonesia",earthquake,,,,14,reviewed,us,us
2004-12-27T00:10:49.460Z,2.727,94.12,30,4.5,mb,24,111.3,,0.62,us,usp000dbrn,2014-11-07T01:24:24.049Z,"off the west coast of northern Sumatra",earthquake,,,,8,reviewed,us,us
2004-12-27T00:09:08.370Z,6.295,94.615,40.3,4.3,mb,13,182,,1.22,us,usp000dbrm,2014-11-07T01:24:24.047Z,"Nicobar Islands, India region",earthquake,,,,4,reviewed,us,us
2004-12-27T00:07:05.850Z,15.75,93.185,30,4.4,mb,14,102.4,,1.25,us,usp000dbrj,2014-11-07T01:24:24.042Z,"Bay of Bengal",earthquake,,,,3,reviewed,us,us
2004-12-27T00:03:09.360Z,4.652,93.169,30,4.5,mb,15,111.2,,1.07,us,usp000dbrh,2014-11-07T01:24:24.041Z,"off the west coast of northern Sumatra",earthquake,,,,3,reviewed,us,us
2004-12-27T00:02:56.620Z,6.465,93.791,30,4.3,mb,13,187.4,,1.35,us,usp000dbrg,2014-11-07T01:24:24.039Z,"Nicobar Islands, India region",earthquake,,,,4,reviewed,us,us
2004-12-27T00:00:02.710Z,5.471,94.477,30,4.3,mb,13,187.8,,0.75,us,usp000dbrf,2014-11-07T01:24:24.038Z,"northern Sumatra, Indonesia",earthquake,,,,3,reviewed,us,us
2004-12-26T23:58:06.300Z,3.191,93.664,28.7,4.6,mb,28,96.2,,0.79,us,usp000dbre,2014-11-07T01:24:24.034Z,"off the west coast of northern Sumatra",earthquake,,,,7,reviewed,us,us
2004-12-26T23:55:08.020Z,8.192,92.16,30,4.2,mb,11,189.4,,0.84,us,usp000dbrd,2014-11-07T01:24:24.033Z,"Nicobar Islands, India region",earthquake,,,,3,reviewed,us,us
2004-12-26T23:51:32.920Z,7.509,94.238,30,4,mb,19,181.1,,1.03,us,usp000dbrc,2014-11-07T01:24:24.031Z,"Nicobar Islands, India region",earthquake,,,,2,reviewed,us,us
2004-12-26T23:47:42.110Z,5.1,93.577,30,4.4,mb,17,179.7,,1.17,us,usp000dbrb,2014-11-07T01:24:24.029Z,"off the west coast of northern Sumatra",earthquake,,,,4,reviewed,us,us
2004-12-26T23:44:21.930Z,3.943,94.15,28.2,4.3,mb,13,104.9,,0.88,us,usp000dbra,2014-11-07T01:24:24.027Z,"off the west coast of northern Sumatra",earthquake,,,,4,reviewed,us,us
2004-12-26T23:42:27.590Z,5.084,93.259,30,4.3,mb,20,180,,0.57,us,usp000dbr9,2014-11-07T01:24:24.025Z,"off the west coast of northern Sumatra",earthquake,,,,4,reviewed,us,us
2004-12-26T23:39:15.940Z,7.869,94.167,30,4.4,mb,33,107.6,,1.11,us,usp000dbr8,2014-11-07T01:24:24.022Z,"Nicobar Islands, India region",earthquake,,,,6,reviewed,us,us
2004-12-26T23:31:45.580Z,9.02,92.375,30.2,4.8,mb,58,89,,0.66,us,usp000dbr6,2014-11-07T01:24:24.015Z,"Nicobar Islands, India region",earthquake,,,,18,reviewed,us,us
2004-12-26T23:29:09.240Z,8.874,92.295,29.4,4.4,mb,26,105.7,,0.92,us,usp000dbr5,2014-11-07T01:24:24.012Z,"Nicobar Islands, India region",earthquake,,,,7,reviewed,us,us
2004-12-26T23:23:33.140Z,11.789,92.868,21.9,4.4,mb,21,117.3,,1.31,us,usp000dbr4,2014-11-07T01:24:24.010Z,"Andaman Islands, India region",earthquake,,,,6,reviewed,us,us
2004-12-26T23:22:02.490Z,8.318,93.667,30,4.2,mb,20,111.2,,0.76,us,usp000dbr3,2014-11-07T01:24:24.008Z,"Nicobar Islands, India region",earthquake,,,,5,reviewed,us,us
2004-12-26T23:21:49.430Z,8.703,93.323,30,4.2,mb,18,110.6,,0.89,us,usp000dbr2,2014-11-07T01:24:24.005Z,"Nicobar Islands, India region",earthquake,,,,4,reviewed,us,us
2004-12-26T23:18:14.660Z,6.137,93.093,30,3.9,mb,6,190.3,,0.78,us,usp000dbr1,2014-11-07T01:24:24.004Z,"Nicobar Islands, India region",earthquake,,,,2,reviewed,us,us
2004-12-26T23:13:35.340Z,5.217,93.361,25.9,4.3,mb,14,179.8,,0.65,us,usp000dbr0,2014-11-07T01:24:23.981Z,"off the west coast of northern Sumatra",earthquake,,,,4,reviewed,us,us
2004-12-26T23:11:27.090Z,8.436,93.576,30,4.3,mb,24,93.2,,0.92,us,usp000dbqz,2014-11-07T01:24:23.976Z,"Nicobar Islands, India region",earthquake,,,,5,reviewed,us,us
2004-12-26T23:09:12.450Z,2.607,96.096,30,4.5,mb,15,179.9,,0.79,us,usp000dbqy,2014-11-07T01:24:23.929Z,"Simeulue, Indonesia",earthquake,,,,5,reviewed,us,us
2004-12-26T23:04:26.650Z,9.294,91.969,30.7,5.1,mb,92,83.3,,0.76,us,usp000dbqx,2014-11-07T01:24:23.920Z,"Nicobar Islands, India region",earthquake,,,,27,reviewed,us,us
2004-12-26T22:59:22.690Z,2.922,93.886,26.8,4.5,mb,25,111.2,,0.73,us,usp000dbqw,2014-11-07T01:24:23.917Z,"off the west coast of northern Sumatra",earthquake,,,,10,reviewed,us,us
2004-12-26T22:57:32.790Z,5.963,92.911,30,4.5,mb,12,183.9,,1.27,us,usp000dbqv,2014-11-07T01:24:23.915Z,"off the west coast of northern Sumatra",earthquake,,,,4,reviewed,us,us
2004-12-26T22:57:26.640Z,10.161,91.514,29.3,3.9,mb,10,180.7,,0.99,us,usp000dbqu,2014-11-07T01:24:23.914Z,"Andaman Islands, India region",earthquake,,,,2,reviewed,us,us
2004-12-26T22:51:37.480Z,3.877,94.059,22.7,4.2,mb,11,191.5,,0.57,us,usp000dbqt,2014-11-07T01:24:23.912Z,"off the west coast of northern Sumatra",earthquake,,,,3,reviewed,us,us
2004-12-26T22:48:13.660Z,5.569,93.524,30,4.5,mb,18,186.1,,0.56,us,usp000dbqs,2014-11-07T01:24:23.910Z,"off the west coast of northern Sumatra",earthquake,,,,4,reviewed,us,us
2004-12-26T22:46:11.060Z,8.991,92.51,36.5,4.9,mb,51,90.7,,0.76,us,usp000dbqr,2014-11-07T01:24:23.905Z,"Nicobar Islands, India region",earthquake,,,,13,reviewed,us,us
2004-12-26T22:45:04.480Z,12.223,92.697,30,4.3,mb,26,105.3,,0.77,us,usp000dbqq,2014-11-07T01:24:23.902Z,"Andaman Islands, India region",earthquake,,,,6,reviewed,us,us
2004-12-26T22:42:34.640Z,5.9,94.785,30,4.1,mb,16,182.3,,0.93,us,usp000dbqp,2014-11-07T01:24:23.900Z,"northern Sumatra, Indonesia",earthquake,,,,3,reviewed,us,us
2004-12-26T22:39:25.830Z,6.961,92.515,30,4.6,mb,19,177.4,,0.86,us,usp000dbqn,2014-11-07T01:24:23.898Z,"Nicobar Islands, India region",earthquake,,,,4,reviewed,us,us
2004-12-26T22:39:20.650Z,8.035,92.317,30,4.6,mb,11,326.9,,0.69,us,usp000dbqm,2014-11-07T01:24:23.897Z,"Nicobar Islands, India region",earthquake,,,,3,reviewed,us,us
2004-12-26T22:38:08.480Z,3.417,94.856,30,4.5,mb,18,191.4,,0.81,us,usp000dbqk,2014-11-07T01:24:23.895Z,"off the west coast of northern Sumatra",earthquake,,,,5,reviewed,us,us
2004-12-26T22:34:51.550Z,-4.628,68.914,10,4.8,mb,35,89,,1.03,us,usp000dbqj,2014-11-07T01:24:23.891Z,"Chagos Archipelago region",earthquake,,,,10,reviewed,us,us
2004-12-26T22:29:41.810Z,5.667,93.028,32.2,4.3,mb,13,184.1,,0.55,us,usp000dbqh,2014-11-07T01:24:23.890Z,"off the west coast of northern Sumatra",earthquake,,,,3,reviewed,us,us
2004-12-26T22:27:32.680Z,1.042,96.602,16.5,4,mb,8,214.7,,1.07,us,usp000dbqg,2014-11-07T01:24:23.888Z,"Nias region, Indonesia",earthquake,,,,2,reviewed,us,us
2004-12-26T22:25:41.300Z,38.0116667,-118.7161667,5.044,2.76,md,47,65,0.04324,0.07,nc,nc21430299,2018-04-24T21:30:55.275Z,"Central California",earthquake,0.2,0.42,0.18,59,reviewed,nc,nc
2004-12-26T22:25:09.790Z,-6.334,103.668,30,4.4,mb,16,201.4,,0.79,us,usp000dbqf,2014-11-07T01:24:23.887Z,"southwest of Sumatra, Indonesia",earthquake,,,,3,reviewed,us,us
2004-12-26T22:22:05.090Z,8.607,92.144,23.9,4.4,mb,15,175.7,,0.54,us,usp000dbqe,2014-11-07T01:24:23.885Z,"Nicobar Islands, India region",earthquake,,,,5,reviewed,us,us
2004-12-26T22:21:04.650Z,8.875,94.186,30,4.5,mb,30,114.8,,0.68,us,usp000dbqd,2014-11-07T01:24:23.882Z,"Nicobar Islands, India region",earthquake,,,,8,reviewed,us,us
2004-12-26T22:20:36.230Z,5.213,93.348,28.9,4.4,mb,20,184,,0.74,us,usp000dbqc,2014-11-07T01:24:23.879Z,"off the west coast of northern Sumatra",earthquake,,,,6,reviewed,us,us
2004-12-26T22:19:20.880Z,8.277,92.214,30,4.1,mb,11,203.6,,0.74,us,usp000dbqb,2014-11-07T01:24:23.878Z,"Nicobar Islands, India region",earthquake,,,,3,reviewed,us,us
2004-12-26T22:17:12.800Z,52.715,-174.268,222.4,4.3,mb,38,87.3,,0.84,us,usp000dbqa,2019-02-13T02:11:23.624Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,4.6,,12,reviewed,us,us
2004-12-26T22:15:06.470Z,8.125,93.771,30,4.1,mb,8,304.2,,0.81,us,usp000dbq9,2014-11-07T01:24:23.872Z,"Nicobar Islands, India region",earthquake,,,,2,reviewed,us,us
2004-12-26T22:14:04.370Z,5.176,94.267,53.2,4.6,mb,19,183.2,,0.83,us,usp000dbq8,2014-11-07T01:24:23.870Z,"northern Sumatra, Indonesia",earthquake,,,,3,reviewed,us,us
2004-12-26T22:13:20.610Z,7.983,93.897,30,4.1,mb,10,188.3,,0.64,us,usp000dbq7,2014-11-07T01:24:23.868Z,"Nicobar Islands, India region",earthquake,,,,4,reviewed,us,us
2004-12-26T22:08:55.940Z,2.643,95.466,22.6,4.4,mb,14,185.2,,0.77,us,usp000dbq6,2014-11-07T01:24:23.866Z,"Simeulue, Indonesia",earthquake,,,,5,reviewed,us,us
2004-12-26T22:06:58.900Z,44.046,11.109,3.7,2.6,md,15,82.5,,,us,usp000dbq5,2014-11-07T01:24:23.864Z,"northern Italy",earthquake,,,,,reviewed,rom,rom
2004-12-26T21:55:10.900Z,10.731,91.543,30,4.5,mb,8,180.1,,0.82,us,usp000dbq4,2014-11-07T01:24:23.862Z,"Andaman Islands, India region",earthquake,,,,2,reviewed,us,us
2004-12-26T21:53:29.280Z,7.709,93.726,30,4.4,mb,8,287.2,,0.89,us,usp000dbq3,2014-11-07T01:24:23.860Z,"Nicobar Islands, India region",earthquake,,,,1,reviewed,us,us
2004-12-26T21:51:02.420Z,6.828,92.688,30,4.3,mb,13,187.9,,0.47,us,usp000dbq2,2014-11-07T01:24:23.846Z,"Nicobar Islands, India region",earthquake,,,,3,reviewed,us,us
2004-12-26T21:44:38.220Z,7.035,92.556,30,4.8,mb,40,105.1,,0.7,us,usp000dbq1,2014-11-07T01:24:23.842Z,"Nicobar Islands, India region",earthquake,,,,10,reviewed,us,us
2004-12-26T21:43:57.760Z,6.494,94.293,30,4.3,mb,16,182.1,,1.59,us,usp000dbq0,2014-11-07T01:24:23.840Z,"Nicobar Islands, India region",earthquake,,,,4,reviewed,us,us
2004-12-26T21:39:35.310Z,12.757,92.538,30,4.2,mb,11,177.2,,0.89,us,usp000dbpz,2014-11-07T01:24:23.839Z,"Andaman Islands, India region",earthquake,,,,3,reviewed,us,us
2004-12-26T21:36:42.410Z,8.285,92.652,30,4.4,mb,19,180.7,,1.28,us,usp000dbpy,2014-11-07T01:24:23.837Z,"Nicobar Islands, India region",earthquake,,,,6,reviewed,us,us
2004-12-26T21:34:25.560Z,3.659,97.202,30,4.6,mb,18,233,,0.73,us,usp000dbpx,2014-11-07T01:24:23.835Z,"northern Sumatra, Indonesia",earthquake,,,,5,reviewed,us,us
2004-12-26T21:34:04.350Z,-10.904,161.96,63.1,4.6,mb,29,92.8,,0.94,us,usp000dbpw,2014-11-07T01:24:23.832Z,"Solomon Islands",earthquake,,30.3,,6,reviewed,us,us
